year,round,circuit_enc,driver_enc,team_enc,nation_enc,grid,quali_position,driver_pts_before,driver_standing_before,team_pts_before,team_standing_before,pit_stop_count,driver_form,is_dnf,laps,points,positionOrder
2004,14,6,35,16,16,16,16.0,3.0,18.0,5.0,9.0,0.0,15.0,1,40,0.0,11
2004,15,19,35,16,16,20,17.0,3.0,18.0,5.0,9.0,0.0,13.666666666666666,1,52,0.0,14
2004,16,10,35,16,16,14,15.0,3.0,18.0,5.0,9.0,0.0,12.333333333333334,1,55,0.0,13
2004,17,20,35,16,16,16,16.0,3.0,18.0,5.0,9.0,0.0,12.666666666666666,1,52,0.0,13
2004,18,7,35,16,16,16,17.0,3.0,18.0,5.0,9.0,0.0,13.333333333333334,1,15,0.0,19
2005,1,2,35,37,16,7,7.0,0.0,19.0,4.0,4.0,0.0,15.0,1,42,0.0,19
2005,2,23,35,37,16,10,10.0,6.0,7.0,10.0,5.0,0.0,17.0,0,56,6.0,3
2005,3,5,35,37,16,4,4.0,6.0,10.0,13.0,4.0,0.0,13.666666666666666,1,25,0.0,16
2005,4,32,35,37,16,8,9.0,9.0,5.0,18.0,5.0,0.0,12.666666666666666,0,62,3.0,6
2005,5,35,35,37,16,17,17.0,9.0,10.0,21.0,4.0,0.0,8.333333333333334,1,65,0.0,10
2005,6,27,35,37,16,6,6.0,17.0,5.0,35.0,4.0,0.0,10.666666666666666,0,78,8.0,2
2005,7,14,35,37,16,1,1.0,25.0,4.0,43.0,4.0,0.0,6.0,0,59,8.0,2
2005,8,9,35,37,16,13,13.0,25.0,4.0,47.0,3.0,0.0,4.666666666666667,1,43,0.0,14
2005,9,40,35,37,16,15,15.0,25.0,6.0,47.0,4.0,0.0,6.0,1,0,0.0,19
2005,10,15,35,37,16,14,14.0,25.0,6.0,47.0,5.0,0.0,11.666666666666666,1,66,0.0,14
2005,11,8,35,37,16,14,14.0,25.0,8.0,47.0,5.0,0.0,15.666666666666666,1,59,0.0,12
2005,12,16,35,37,16,7,7.0,25.0,9.0,47.0,5.0,0.0,15.0,1,66,0.0,11
2005,13,17,35,37,16,12,12.0,28.0,9.0,52.0,5.0,0.0,12.333333333333334,0,70,3.0,6
2005,14,38,35,37,16,6,6.0,28.0,9.0,52.0,5.0,0.0,9.666666666666666,1,29,0.0,18
2006,1,5,35,6,16,10,10.0,0.0,12.0,0.0,8.0,0.0,11.666666666666666,1,56,0.0,12
2006,2,23,35,6,16,11,15.0,0.0,18.0,2.0,6.0,0.0,12.0,1,48,0.0,15
2006,3,2,35,6,16,8,8.0,5.0,8.0,10.0,5.0,0.0,15.0,0,57,5.0,4
2006,4,32,35,6,16,15,15.0,5.0,10.0,10.0,5.0,0.0,10.333333333333334,1,61,0.0,13
2006,5,14,35,6,16,13,15.0,5.0,12.0,11.0,5.0,0.0,10.666666666666666,1,59,0.0,10
2006,6,35,35,6,16,10,10.0,6.0,10.0,12.0,5.0,0.0,9.0,1,65,1.0,8
2006,7,27,35,6,16,15,15.0,8.0,10.0,14.0,5.0,0.0,10.333333333333334,1,77,2.0,7
2006,8,8,35,6,16,9,9.0,10.0,9.0,17.0,5.0,0.0,8.333333333333334,0,60,2.0,7
2006,9,9,35,6,16,13,13.0,12.0,9.0,19.0,5.0,0.0,7.333333333333333,1,69,2.0,7
2006,10,40,35,6,16,10,10.0,12.0,9.0,19.0,5.0,0.0,7.0,1,0,0.0,17
2006,11,15,35,6,16,11,12.0,13.0,10.0,20.0,6.0,0.0,10.333333333333334,1,69,1.0,8
2006,12,16,35,6,16,15,16.0,13.0,10.0,20.0,6.0,0.0,10.666666666666666,1,9,0.0,17
2006,13,17,35,6,16,10,11.0,19.0,9.0,26.0,6.0,0.0,14.0,0,70,6.0,3
2006,14,38,35,6,16,5,6.0,19.0,9.0,26.0,6.0,0.0,9.333333333333334,1,56,0.0,14
2006,15,19,35,6,16,3,3.0,20.0,9.0,33.0,5.0,0.0,11.333333333333334,0,53,1.0,8
2006,16,10,35,6,16,8,8.0,22.0,9.0,35.0,5.0,0.0,8.333333333333334,0,56,2.0,7
2006,17,20,35,6,16,9,9.0,23.0,9.0,36.0,5.0,0.0,9.666666666666666,0,53,1.0,8
2006,18,7,35,6,16,8,8.0,23.0,9.0,36.0,5.0,0.0,7.666666666666667,1,63,0.0,17
2007,1,2,35,6,16,3,3.0,5.0,4.0,5.0,2.0,0.0,10.666666666666666,0,58,5.0,4
2007,2,23,35,6,16,5,5.0,10.0,4.0,10.0,2.0,0.0,9.666666666666666,0,56,5.0,4
2007,3,5,35,6,16,5,5.0,15.0,5.0,18.0,2.0,0.0,8.333333333333334,0,57,5.0,4
2007,4,35,35,6,16,7,7.0,15.0,5.0,23.0,2.0,0.0,4.0,1,46,0.0,15
2007,5,27,35,6,16,7,7.0,18.0,5.0,30.0,2.0,0.0,7.666666666666667,1,77,3.0,6
2007,6,9,35,6,16,3,3.0,26.0,5.0,38.0,2.0,0.0,8.333333333333334,0,70,8.0,2
2007,7,40,35,6,16,5,5.0,26.0,5.0,39.0,2.0,0.0,7.666666666666667,1,56,0.0,18
2007,8,15,35,6,16,7,7.0,30.0,5.0,48.0,2.0,0.0,8.666666666666666,0,70,4.0,5
2007,9,8,35,6,16,9,9.0,33.0,5.0,56.0,2.0,0.0,8.333333333333334,0,59,3.0,6
2007,10,14,35,6,16,4,4.0,36.0,5.0,61.0,2.0,0.0,9.666666666666666,0,60,3.0,6
2007,11,17,35,6,16,2,3.0,42.0,5.0,71.0,2.0,0.0,5.666666666666667,0,70,6.0,3
2007,12,38,35,6,16,6,6.0,47.0,5.0,77.0,2.0,0.0,5.0,0,58,5.0,4
2007,13,19,35,6,16,4,4.0,52.0,5.0,86.0,2.0,0.0,4.333333333333333,0,53,5.0,4
2007,14,6,35,6,16,6,6.0,56.0,5.0,90.0,2.0,0.0,3.6666666666666665,0,44,4.0,5
2007,15,20,35,6,16,5,5.0,56.0,5.0,92.0,2.0,0.0,4.333333333333333,1,65,0.0,14
2007,16,10,35,6,16,8,8.0,58.0,5.0,94.0,2.0,0.0,7.666666666666667,0,56,2.0,7
2007,17,7,35,6,16,6,6.0,61.0,5.0,101.0,2.0,0.0,8.666666666666666,0,71,3.0,6
2008,1,2,35,6,16,5,5.0,8.0,2.0,8.0,3.0,0.0,9.0,0,58,8.0,2
2008,2,23,35,6,16,5,7.0,11.0,3.0,19.0,2.0,0.0,5.0,0,56,3.0,6
2008,3,5,35,6,16,6,6.0,16.0,2.0,30.0,1.0,0.0,4.666666666666667,0,57,5.0,4
2008,4,35,35,6,16,9,9.0,16.0,5.0,35.0,2.0,0.0,4.0,0,66,0.0,9
2008,5,38,35,6,16,9,9.0,20.0,5.0,44.0,2.0,0.0,6.333333333333333,0,58,4.0,5
2008,6,27,35,6,16,12,13.0,20.0,5.0,52.0,3.0,0.0,6.0,1,72,0.0,14
2008,7,9,35,6,16,8,8.0,28.0,5.0,70.0,2.0,0.0,9.333333333333334,0,70,8.0,2
2008,8,15,35,6,16,11,12.0,28.0,5.0,74.0,2.0,0.0,7.0,0,70,0.0,13
2008,9,8,35,6,16,5,5.0,36.0,5.0,82.0,2.0,0.0,9.666666666666666,0,60,8.0,2
2008,10,16,35,6,16,12,12.0,41.0,5.0,89.0,2.0,0.0,5.666666666666667,0,67,5.0,4
2008,11,17,35,6,16,15,16.0,41.0,5.0,90.0,3.0,0.0,6.333333333333333,0,70,0.0,10
2008,12,14,35,6,16,8,8.0,41.0,6.0,96.0,3.0,0.0,5.333333333333333,0,57,0.0,9
2008,13,6,35,6,16,5,5.0,49.0,5.0,107.0,3.0,0.0,7.666666666666667,0,44,8.0,2
2008,14,19,35,6,16,10,10.0,53.0,5.0,117.0,3.0,0.0,7.0,0,53,4.0,5
2008,15,34,35,6,16,9,6.0,56.0,5.0,120.0,3.0,0.0,5.333333333333333,0,61,3.0,6
2008,16,20,35,6,16,16,16.0,56.0,5.0,128.0,3.0,0.0,4.333333333333333,0,67,0.0,9
2008,17,10,35,6,16,9,7.0,60.0,5.0,135.0,3.0,0.0,6.666666666666667,0,56,4.0,5
2008,18,7,35,6,16,8,8.0,60.0,6.0,135.0,3.0,0.0,6.666666666666667,1,70,0.0,10
2009,1,2,35,6,16,9,11.0,0.0,10.0,0.0,7.0,0.0,8.0,0,58,0.0,10
2009,2,23,35,6,16,10,11.0,4.0,5.0,4.0,3.0,0.0,8.333333333333334,0,31,4.0,2
2009,3,10,35,6,16,11,11.0,4.0,7.0,4.0,5.0,0.0,7.333333333333333,0,56,0.0,12
2009,4,5,35,6,16,14,14.0,4.0,9.0,4.0,6.0,0.0,8.0,1,56,0.0,19
2009,5,35,35,6,16,13,13.0,6.0,9.0,6.0,6.0,0.0,11.0,0,66,2.0,7
2009,6,27,35,6,16,16,17.0,6.0,12.0,6.0,8.0,0.0,12.666666666666666,1,77,0.0,11
2009,7,38,35,6,16,11,11.0,6.0,12.0,8.0,8.0,0.0,12.333333333333334,0,58,0.0,11
2009,8,8,35,6,16,15,15.0,6.0,12.0,8.0,8.0,0.0,9.666666666666666,1,59,0.0,15
2009,9,16,35,6,16,11,11.0,6.0,12.0,8.0,8.0,0.0,12.333333333333334,0,60,0.0,10
2009,10,17,35,6,16,15,16.0,6.0,13.0,8.0,8.0,0.0,12.0,0,70,0.0,11
2009,11,14,35,6,16,11,11.0,6.0,13.0,9.0,8.0,0.0,12.0,0,57,0.0,11
2009,12,6,35,6,16,3,3.0,10.0,13.0,18.0,7.0,0.0,10.666666666666666,0,44,4.0,5
2009,13,19,35,6,16,15,15.0,12.0,13.0,20.0,7.0,0.0,9.0,0,53,2.0,7
2009,14,34,35,6,16,20,8.0,12.0,13.0,21.0,8.0,0.0,7.666666666666667,1,19,0.0,19
2009,15,20,35,6,16,4,6.0,15.0,13.0,24.0,8.0,0.0,10.333333333333334,0,53,3.0,6
2009,16,7,35,6,16,18,19.0,15.0,14.0,32.0,7.0,0.0,10.666666666666666,1,21,0.0,17
2009,17,1,35,6,16,8,8.0,19.0,13.0,36.0,6.0,0.0,14.0,0,55,4.0,5
2010,15,34,35,30,16,14,15.0,0.0,26.0,27.0,8.0,0.0,9.333333333333334,1,36,0.0,18
2010,16,20,35,30,16,11,11.0,4.0,18.0,37.0,8.0,0.0,13.333333333333334,0,53,4.0,8
2010,17,21,35,30,16,13,13.0,6.0,18.0,43.0,8.0,0.0,10.333333333333334,0,55,2.0,9
2010,18,7,35,30,16,15,16.0,6.0,18.0,44.0,8.0,0.0,11.666666666666666,1,70,0.0,17
2010,19,1,35,30,16,14,14.0,6.0,18.0,44.0,8.0,0.0,11.333333333333334,0,55,0.0,11
2011,1,2,35,29,16,18,18.0,0.0,12.0,15.0,4.0,2.0,12.333333333333334,1,57,0.0,12
2011,2,23,35,29,16,6,6.0,15.0,7.0,30.0,4.0,3.0,13.333333333333334,0,56,15.0,3
2011,3,10,35,29,16,16,16.0,15.0,8.0,32.0,4.0,2.0,8.666666666666666,0,56,0.0,12
2011,4,38,35,29,16,9,9.0,21.0,7.0,42.0,4.0,4.0,9.0,0,58,6.0,7
2011,5,35,35,29,16,24,24.0,25.0,7.0,46.0,4.0,3.0,7.333333333333333,1,65,4.0,8
2011,6,27,35,29,16,15,16.0,29.0,6.0,50.0,4.0,2.0,9.0,1,77,4.0,8
2011,7,9,35,29,16,9,9.0,29.0,8.0,60.0,4.0,2.0,7.666666666666667,1,55,0.0,20
2011,8,14,35,29,16,9,9.0,30.0,9.0,61.0,4.0,3.0,12.0,1,56,1.0,10
2011,9,8,35,29,16,16,16.0,34.0,8.0,65.0,5.0,2.0,12.666666666666666,0,52,4.0,8
2011,10,16,35,29,16,11,11.0,34.0,8.0,66.0,5.0,0.0,12.666666666666666,1,9,0.0,24
2011,11,17,35,29,16,14,14.0,34.0,8.0,66.0,5.0,2.0,14.0,1,23,0.0,23
2010,1,5,36,37,16,13,13.0,0.0,14.0,1.0,6.0,0.0,13.0,1,48,0.0,14
2010,2,2,36,37,16,15,15.0,0.0,17.0,5.0,7.0,0.0,14.0,1,0,0.0,22
2010,3,23,36,37,16,5,5.0,1.0,14.0,6.0,7.0,0.0,18.0,0,56,1.0,10
2010,4,10,36,37,16,16,16.0,1.0,15.0,6.0,7.0,0.0,15.333333333333334,1,55,0.0,15
2010,5,35,36,37,16,13,13.0,1.0,15.0,8.0,7.0,0.0,15.666666666666666,1,64,0.0,16
2010,6,27,36,37,16,11,11.0,1.0,16.0,8.0,7.0,0.0,13.666666666666666,1,0,0.0,24
2010,7,38,36,37,16,17,17.0,1.0,17.0,8.0,7.0,0.0,18.333333333333332,1,57,0.0,17
2010,8,9,36,37,16,12,12.0,1.0,17.0,8.0,8.0,0.0,19.0,1,69,0.0,13
2010,9,14,36,37,16,8,8.0,1.0,17.0,20.0,7.0,0.0,18.0,1,49,0.0,22
2010,10,8,36,37,16,13,13.0,2.0,17.0,31.0,7.0,0.0,17.333333333333332,0,52,1.0,10
2010,11,16,36,37,16,10,10.0,2.0,17.0,31.0,7.0,0.0,15.0,1,66,0.0,13
2010,12,17,36,37,16,10,10.0,10.0,15.0,40.0,7.0,0.0,15.0,0,70,8.0,6
2010,13,6,36,37,16,9,9.0,10.0,15.0,40.0,7.0,0.0,9.666666666666666,1,43,0.0,14
2010,14,19,36,37,16,8,8.0,16.0,14.0,47.0,7.0,0.0,11.0,0,53,6.0,7
2010,15,34,36,37,16,17,12.0,17.0,14.0,56.0,7.0,0.0,9.0,0,61,1.0,10
2010,16,20,36,37,16,9,9.0,17.0,14.0,58.0,7.0,0.0,10.333333333333334,1,0,0.0,20
2010,17,21,36,37,16,11,11.0,18.0,15.0,65.0,7.0,0.0,12.333333333333334,0,55,1.0,10
2010,18,7,36,37,16,1,1.0,22.0,13.0,69.0,6.0,0.0,13.333333333333334,1,70,4.0,8
2010,19,1,36,37,16,15,15.0,22.0,14.0,69.0,6.0,0.0,12.666666666666666,0,55,0.0,16
2012,1,2,36,11,16,9,9.0,0.0,22.0,1.0,7.0,0.0,11.333333333333334,1,0,0.0,22
2012,2,23,36,11,16,16,16.0,2.0,13.0,9.0,6.0,3.0,15.333333333333334,0,56,2.0,9
2012,3,10,36,11,16,16,16.0,2.0,16.0,9.0,8.0,2.0,15.666666666666666,0,56,0.0,15
2012,4,5,36,11,16,13,13.0,2.0,16.0,17.0,8.0,3.0,15.333333333333334,0,57,0.0,12
2012,5,35,36,11,16,13,14.0,3.0,15.0,18.0,8.0,3.0,12.0,1,65,1.0,10
2012,6,27,36,11,16,10,11.0,7.0,15.0,28.0,8.0,1.0,12.333333333333334,0,78,4.0,8
2012,7,9,36,11,16,13,13.0,7.0,15.0,28.0,8.0,2.0,10.0,0,70,0.0,12
2012,8,14,36,11,16,8,8.0,17.0,14.0,44.0,8.0,2.0,10.0,0,57,10.0,5
2012,9,8,36,11,16,14,9.0,17.0,16.0,44.0,8.0,2.0,8.333333333333334,0,52,0.0,12
2012,10,16,36,11,16,4,5.0,19.0,15.0,46.0,8.0,3.0,9.666666666666666,0,67,2.0,9
2012,11,17,36,11,16,10,10.0,19.0,16.0,46.0,8.0,2.0,8.666666666666666,0,69,0.0,11
2012,12,6,36,11,16,11,12.0,31.0,13.0,59.0,7.0,2.0,10.666666666666666,0,44,12.0,4
2012,13,19,36,11,16,24,24.0,31.0,14.0,63.0,7.0,1.0,8.0,1,50,0.0,21
2012,14,34,36,11,16,11,11.0,31.0,14.0,75.0,7.0,3.0,12.0,0,59,0.0,14
2012,15,20,36,11,16,15,10.0,37.0,14.0,81.0,7.0,2.0,13.0,0,53,6.0,7
2012,16,21,36,11,16,8,8.0,45.0,12.0,89.0,7.0,2.0,14.0,0,55,8.0,6
2012,17,18,36,11,16,12,12.0,49.0,12.0,93.0,7.0,1.0,9.0,0,60,4.0,8
2012,18,1,36,11,16,10,11.0,49.0,12.0,95.0,7.0,0.0,7.0,1,0,0.0,24
2012,19,40,36,11,16,6,8.0,53.0,12.0,99.0,7.0,1.0,12.666666666666666,0,56,4.0,8
2012,20,7,36,11,16,6,7.0,63.0,11.0,109.0,7.0,3.0,13.333333333333334,0,71,10.0,5
2013,1,2,36,30,16,11,11.0,0.0,22.0,0.0,8.0,0.0,12.333333333333334,1,0,0.0,22
2013,2,23,36,30,16,12,12.0,4.0,11.0,4.0,6.0,4.0,11.666666666666666,0,56,4.0,8
2013,3,10,36,30,16,10,10.0,5.0,13.0,5.0,8.0,3.0,11.666666666666666,0,56,1.0,10
2013,4,5,36,30,16,14,14.0,5.0,14.0,5.0,8.0,3.0,13.333333333333334,0,57,0.0,12
2013,5,35,36,30,16,15,15.0,5.0,14.0,5.0,8.0,6.0,10.0,1,65,0.0,15
2013,6,27,36,30,16,11,11.0,5.0,14.0,5.0,8.0,1.0,12.333333333333334,0,78,0.0,11
2013,7,9,36,30,16,9,11.0,5.0,15.0,5.0,8.0,2.0,12.666666666666666,1,45,0.0,21
2013,8,8,36,30,16,14,15.0,6.0,15.0,6.0,8.0,3.0,15.666666666666666,0,52,1.0,10
2013,9,16,36,30,16,10,10.0,7.0,15.0,7.0,8.0,3.0,14.0,0,60,1.0,10
2013,10,17,36,30,16,12,12.0,7.0,15.0,7.0,8.0,3.0,13.666666666666666,1,69,0.0,11
2013,11,6,36,30,16,11,11.0,7.0,15.0,7.0,8.0,2.0,10.333333333333334,0,44,0.0,13
2013,12,19,36,30,16,3,3.0,17.0,14.0,17.0,8.0,1.0,11.333333333333334,0,53,10.0,5
2013,13,34,36,30,16,11,11.0,19.0,13.0,19.0,8.0,2.0,9.666666666666666,0,61,2.0,9
2013,14,21,36,30,16,7,8.0,31.0,11.0,31.0,7.0,2.0,9.0,0,55,12.0,4
2013,15,20,36,30,16,7,7.0,39.0,10.0,45.0,7.0,2.0,6.0,0,53,8.0,6
2013,16,18,36,30,16,7,7.0,39.0,11.0,45.0,7.0,3.0,6.333333333333333,1,54,0.0,19
2013,17,1,36,30,16,5,6.0,39.0,11.0,45.0,7.0,3.0,9.666666666666666,1,54,0.0,14
2013,18,40,36,30,16,4,4.0,47.0,11.0,53.0,7.0,1.0,13.0,0,56,8.0,6
2013,19,7,36,30,16,10,10.0,51.0,10.0,57.0,7.0,2.0,13.0,0,71,4.0,8
2014,1,2,36,11,16,7,7.0,8.0,6.0,9.0,5.0,2.0,9.333333333333334,0,57,8.0,6
2014,2,23,36,11,16,7,7.0,18.0,6.0,19.0,5.0,2.0,6.666666666666667,0,56,10.0,5
2014,3,5,36,11,16,11,12.0,28.0,3.0,44.0,2.0,2.0,6.333333333333333,0,57,10.0,5
2014,4,10,36,11,16,8,8.0,36.0,4.0,54.0,3.0,2.0,5.333333333333333,0,54,8.0,6
2014,5,35,36,11,16,10,11.0,37.0,6.0,57.0,4.0,2.0,5.333333333333333,1,65,1.0,10
2014,6,27,36,11,16,11,11.0,47.0,5.0,67.0,4.0,1.0,7.0,1,77,10.0,5
2014,7,9,36,11,16,11,11.0,57.0,6.0,77.0,4.0,1.0,7.0,0,70,10.0,5
2014,8,3,36,11,16,10,10.0,59.0,6.0,87.0,4.0,2.0,6.666666666666667,0,71,2.0,9
2014,9,8,36,11,16,4,4.0,63.0,7.0,91.0,5.0,1.0,6.333333333333333,0,52,4.0,8
2014,10,16,36,11,16,9,9.0,69.0,7.0,98.0,5.0,2.0,7.333333333333333,0,67,6.0,7
2014,11,17,36,11,16,9,9.0,69.0,7.0,98.0,5.0,1.0,8.0,1,16,0.0,20
2014,12,6,36,11,16,18,18.0,70.0,7.0,103.0,6.0,2.0,11.666666666666666,0,44,1.0,10
2014,13,19,36,11,16,13,14.0,70.0,8.0,109.0,6.0,1.0,12.333333333333334,0,53,0.0,12
2014,14,34,36,11,16,13,13.0,72.0,8.0,117.0,5.0,3.0,14.0,0,60,2.0,9
2014,15,20,36,11,16,13,14.0,76.0,8.0,122.0,5.0,4.0,10.333333333333334,0,44,4.0,8
2014,16,30,36,11,16,17,12.0,76.0,8.0,123.0,6.0,1.0,9.666666666666666,0,53,0.0,12
2014,17,40,36,11,16,13,13.0,76.0,9.0,123.0,6.0,1.0,9.666666666666666,1,16,0.0,16
2014,18,7,36,11,16,12,12.0,80.0,9.0,127.0,6.0,3.0,12.0,0,71,4.0,8
2014,19,1,36,11,16,12,12.0,96.0,9.0,155.0,6.0,2.0,12.0,0,55,16.0,6
2015,1,2,36,11,16,13,14.0,6.0,7.0,7.0,6.0,2.0,10.0,1,57,6.0,7
2015,2,23,36,11,16,13,13.0,6.0,9.0,7.0,7.0,3.0,7.0,1,55,0.0,14
2015,3,10,36,11,16,16,16.0,6.0,10.0,7.0,7.0,0.0,9.0,1,9,0.0,20
2015,4,5,36,11,16,8,8.0,6.0,10.0,11.0,8.0,3.0,13.666666666666666,1,56,0.0,13
2015,5,35,36,11,16,17,17.0,6.0,12.0,11.0,8.0,3.0,15.666666666666666,1,65,0.0,15
2015,6,27,36,11,16,11,13.0,6.0,13.0,17.0,6.0,2.0,16.0,0,78,0.0,11
2015,7,9,36,11,16,7,7.0,10.0,12.0,21.0,7.0,1.0,13.0,1,69,4.0,8
2015,8,3,36,11,16,5,5.0,18.0,9.0,31.0,5.0,1.0,11.333333333333334,0,71,8.0,6
2015,9,8,36,11,16,9,9.0,24.0,9.0,39.0,5.0,2.0,8.333333333333334,0,52,6.0,7
2015,10,17,36,11,16,11,11.0,24.0,9.0,39.0,5.0,2.0,7.0,1,41,0.0,20
2015,11,6,36,11,16,11,11.0,24.0,12.0,49.0,6.0,0.0,11.0,1,0,0.0,20
2015,12,19,36,11,16,9,9.0,30.0,11.0,63.0,5.0,1.0,15.666666666666666,1,52,6.0,7
2015,13,34,36,11,16,11,11.0,30.0,12.0,69.0,5.0,1.0,15.666666666666666,1,12,0.0,20
2015,14,20,36,11,16,13,11.0,38.0,11.0,77.0,5.0,3.0,15.666666666666666,0,53,8.0,6
2015,15,30,36,11,16,6,6.0,38.0,11.0,92.0,5.0,0.0,11.0,1,0,0.0,19
2015,16,40,36,11,16,6,7.0,38.0,12.0,102.0,5.0,2.0,15.0,1,35,0.0,14
2015,17,24,36,11,16,10,10.0,44.0,12.0,112.0,5.0,2.0,13.0,0,71,6.0,7
2015,18,7,36,11,16,5,6.0,52.0,10.0,120.0,5.0,2.0,13.333333333333334,1,70,8.0,6
2015,19,1,36,11,16,7,7.0,58.0,10.0,136.0,5.0,2.0,9.0,0,55,6.0,7
2016,1,2,36,11,16,10,10.0,6.0,7.0,6.0,6.0,2.0,6.666666666666667,0,57,6.0,7
2016,2,5,36,11,16,8,8.0,6.0,9.0,6.0,7.0,4.0,6.666666666666667,1,56,0.0,15
2016,3,10,36,11,16,13,10.0,6.0,11.0,6.0,7.0,4.0,9.666666666666666,1,55,0.0,15
2016,4,30,36,11,16,13,13.0,6.0,13.0,8.0,8.0,0.0,12.333333333333334,1,0,0.0,21
2016,5,35,36,11,16,11,11.0,6.0,15.0,14.0,7.0,1.0,17.0,1,20,0.0,20
2016,6,27,36,11,16,5,5.0,14.0,14.0,37.0,5.0,2.0,18.666666666666668,0,78,8.0,6
2016,7,9,36,11,16,9,9.0,18.0,13.0,42.0,5.0,2.0,15.666666666666666,1,69,4.0,8
2016,8,14,36,11,16,12,12.0,20.0,12.0,59.0,5.0,1.0,11.333333333333334,0,51,2.0,9
2016,9,3,36,11,16,2,3.0,20.0,13.0,59.0,5.0,5.0,7.666666666666667,1,64,0.0,19
2016,10,8,36,11,16,8,9.0,26.0,11.0,73.0,5.0,2.0,12.0,0,52,6.0,7
2016,11,17,36,11,16,9,9.0,27.0,12.0,74.0,5.0,2.0,11.666666666666666,1,69,1.0,10
2016,12,16,36,11,16,8,7.0,33.0,10.0,81.0,5.0,3.0,12.0,0,67,6.0,7
2016,13,6,36,11,16,7,7.0,45.0,9.0,103.0,4.0,3.0,8.0,0,44,12.0,4
2016,14,19,36,11,16,9,9.0,46.0,9.0,108.0,5.0,2.0,7.0,0,53,1.0,10
2016,15,34,36,11,16,8,8.0,46.0,9.0,112.0,4.0,0.0,7.0,1,0,0.0,21
2016,16,23,36,11,16,8,8.0,50.0,9.0,124.0,4.0,3.0,11.666666666666666,0,56,4.0,8
2016,17,20,36,11,16,9,9.0,54.0,9.0,134.0,4.0,2.0,13.0,0,53,4.0,8
2016,18,40,36,11,16,7,7.0,54.0,9.0,138.0,4.0,0.0,12.333333333333334,1,1,0.0,22
2016,19,24,36,11,16,5,5.0,60.0,9.0,145.0,4.0,1.0,12.666666666666666,0,71,6.0,7
2016,20,7,36,11,16,8,8.0,66.0,9.0,163.0,4.0,3.0,12.333333333333334,0,71,6.0,7
2016,21,1,36,11,16,7,7.0,72.0,9.0,173.0,4.0,2.0,12.0,0,55,6.0,7
2017,1,2,36,29,16,11,12.0,0.0,11.0,0.0,7.0,2.0,7.0,1,56,0.0,11
2017,2,10,36,29,16,7,7.0,0.0,13.0,0.0,8.0,5.0,8.333333333333334,1,55,0.0,12
2017,3,5,36,29,16,7,7.0,2.0,13.0,2.0,8.0,2.0,10.0,0,57,2.0,9
2017,4,30,36,29,16,8,8.0,6.0,11.0,6.0,8.0,1.0,10.666666666666666,0,52,4.0,8
2017,5,35,36,29,16,13,13.0,14.0,11.0,14.0,7.0,2.0,9.666666666666666,1,65,8.0,6
2017,6,27,36,29,16,10,12.0,14.0,11.0,14.0,7.0,0.0,7.666666666666667,1,15,0.0,20
2017,7,9,36,29,16,10,10.0,18.0,11.0,18.0,7.0,1.0,11.333333333333334,0,70,4.0,8
2017,8,4,36,29,16,13,14.0,18.0,11.0,18.0,8.0,3.0,11.333333333333334,1,24,0.0,17
2017,9,3,36,29,16,11,11.0,18.0,12.0,18.0,8.0,1.0,15.0,1,70,0.0,13
2017,10,8,36,29,16,5,6.0,26.0,10.0,26.0,8.0,1.0,12.666666666666666,0,51,8.0,6
2017,11,17,36,29,16,12,7.0,26.0,10.0,26.0,8.0,1.0,12.0,1,67,0.0,17
2017,12,6,36,29,16,7,7.0,34.0,10.0,34.0,8.0,2.0,12.0,0,44,8.0,6
2017,13,19,36,29,16,14,12.0,34.0,10.0,34.0,8.0,1.0,9.666666666666666,1,52,0.0,13
2017,14,34,36,29,16,7,7.0,34.0,10.0,42.0,7.0,6.0,12.0,1,48,0.0,14
2017,15,23,36,29,16,8,8.0,34.0,10.0,42.0,7.0,2.0,11.0,1,55,0.0,16
2017,16,20,36,29,16,11,12.0,34.0,10.0,42.0,8.0,1.0,14.333333333333334,1,40,0.0,17
2017,17,40,36,29,16,18,15.0,34.0,11.0,48.0,7.0,0.0,15.666666666666666,1,3,0.0,20
2017,18,24,36,29,16,7,8.0,34.0,12.0,48.0,7.0,1.0,17.666666666666668,1,24,0.0,19
2017,19,7,36,29,16,7,8.0,35.0,12.0,49.0,7.0,4.0,18.666666666666668,1,70,1.0,10
2017,20,1,36,29,16,7,7.0,43.0,10.0,57.0,6.0,1.0,16.333333333333332,0,55,8.0,6
2018,1,2,36,29,16,7,8.0,6.0,7.0,7.0,5.0,1.0,11.666666666666666,0,58,6.0,7
2018,2,5,36,29,16,7,8.0,14.0,6.0,15.0,5.0,2.0,7.666666666666667,0,57,8.0,6
2018,3,10,36,29,16,7,7.0,22.0,7.0,25.0,5.0,2.0,6.333333333333333,0,56,8.0,6
2018,4,4,36,29,16,14,9.0,22.0,7.0,35.0,5.0,0.0,6.333333333333333,1,10,0.0,18
2018,5,35,36,29,16,16,16.0,22.0,8.0,41.0,4.0,0.0,10.0,1,0,0.0,20
2018,6,27,36,29,16,11,11.0,26.0,8.0,46.0,4.0,1.0,14.666666666666666,0,78,4.0,8
2018,7,9,36,29,16,7,7.0,32.0,8.0,56.0,4.0,1.0,15.333333333333334,1,67,6.0,7
2018,8,15,36,29,16,12,12.0,34.0,7.0,62.0,4.0,1.0,11.666666666666666,0,53,2.0,9
